date,dateStata,dateISO,year,month,item,quintiles,mean_decile_price
268,01-05-2010,2010-05-01,2010,5,Pint of Lager,3,2.8551064
268,01-05-2010,2010-05-01,2010,5,Chicken Breast,4,10.020392
268,01-05-2010,2010-05-01,2010,5,White Loaf of Bread,4,1.2324001
268,01-05-2010,2010-05-01,2010,5,Shower Gel,4,1.8965625
268,01-05-2010,2010-05-01,2010,5,Car MOT Test,4,53.935528
268,01-05-2010,2010-05-01,2010,5,Beef Mince,5,8.5913725
268,01-05-2010,2010-05-01,2010,5,Chicken Breast,2,7.2476597
268,01-05-2010,2010-05-01,2010,5,Semi-Skimmed Milk,5,.91862071
268,01-05-2010,2010-05-01,2010,5,Beef Mince,3,6.1104164
268,01-05-2010,2010-05-01,2010,5,Chicken Breast,3,8.30375
268,01-05-2010,2010-05-01,2010,5,Car MOT Test,3,48.956028
268,01-05-2010,2010-05-01,2010,5,Car Oil,2,6.7242856
268,01-05-2010,2010-05-01,2010,5,Eggs,1,2.4882858
268,01-05-2010,2010-05-01,2010,5,Beef Mince,2,5.6173215
268,01-05-2010,2010-05-01,2010,5,Shower Gel,2,.99789476
268,01-05-2010,2010-05-01,2010,5,Pasta,5,1.1613333
268,01-05-2010,2010-05-01,2010,5,Car Oil,1,3.7922726
268,01-05-2010,2010-05-01,2010,5,Chicken Breast,1,6.1183672
268,01-05-2010,2010-05-01,2010,5,Pasta,3,.6925
268,01-05-2010,2010-05-01,2010,5,Eggs,5,3.063
268,01-05-2010,2010-05-01,2010,5,Chicken Breast,5,12.336364
268,01-05-2010,2010-05-01,2010,5,Nursing Home,4,763.41064
268,01-05-2010,2010-05-01,2010,5,Shower Gel,3,1.5096
268,01-05-2010,2010-05-01,2010,5,White Loaf of Bread,2,.9989655
268,01-05-2010,2010-05-01,2010,5,Nursing Home,3,661.51666
268,01-05-2010,2010-05-01,2010,5,Pasta,4,.77363634
268,01-05-2010,2010-05-01,2010,5,Car MOT Test,2,44.565216
268,01-05-2010,2010-05-01,2010,5,White Loaf of Bread,3,1.10625
268,01-05-2010,2010-05-01,2010,5,Car Oil,4,9.9233332
268,01-05-2010,2010-05-01,2010,5,Eggs,2,2.8113637
268,01-05-2010,2010-05-01,2010,5,White Loaf of Bread,1,.93000001
268,01-05-2010,2010-05-01,2010,5,Eggs,3,2.9146667
268,01-05-2010,2010-05-01,2010,5,Car Oil,5,13.641428
268,01-05-2010,2010-05-01,2010,5,White Loaf of Bread,5,1.5047619
268,01-05-2010,2010-05-01,2010,5,Car Oil,3,8.7072001
268,01-05-2010,2010-05-01,2010,5,Shower Gel,5,2.6583872
268,01-05-2010,2010-05-01,2010,5,Nursing Home,2,573.99072
269,01-06-2010,2010-06-01,2010,6,White Loaf of Bread,1,.98526317
269,01-06-2010,2010-06-01,2010,6,Beef Mince,5,8.6727448
269,01-06-2010,2010-06-01,2010,6,Car MOT Test,3,48.980133
269,01-06-2010,2010-06-01,2010,6,Pint of Lager,1,2.2047272
269,01-06-2010,2010-06-01,2010,6,Shower Gel,2,1.3038298
269,01-06-2010,2010-06-01,2010,6,Car MOT Test,5,54.860382
269,01-06-2010,2010-06-01,2010,6,Pint of Lager,4,3.0194309
269,01-06-2010,2010-06-01,2010,6,Beef Mince,4,6.7049999
269,01-06-2010,2010-06-01,2010,6,Shower Gel,1,.73624998
269,01-06-2010,2010-06-01,2010,6,Pasta,1,.49047619
269,01-06-2010,2010-06-01,2010,6,Pint of Lager,5,3.3050561
269,01-06-2010,2010-06-01,2010,6,Semi-Skimmed Milk,1,.84912282
269,01-06-2010,2010-06-01,2010,6,Chicken Breast,2,7.1715217
269,01-06-2010,2010-06-01,2010,6,Pint of Lager,3,2.8534782
269,01-06-2010,2010-06-01,2010,6,Pint of Lager,2,2.629138
269,01-06-2010,2010-06-01,2010,6,Nursing Home,4,765.26276
269,01-06-2010,2010-06-01,2010,6,Eggs,2,2.8
269,01-06-2010,2010-06-01,2010,6,White Loaf of Bread,5,1.4825
269,01-06-2010,2010-06-01,2010,6,Nursing Home,3,661.38654
269,01-06-2010,2010-06-01,2010,6,Car MOT Test,1,36.848518
269,01-06-2010,2010-06-01,2010,6,Shower Gel,3,1.6638889
269,01-06-2010,2010-06-01,2010,6,Beef Mince,1,4.5426922
269,01-06-2010,2010-06-01,2010,6,Pasta,2,.61423731
269,01-06-2010,2010-06-01,2010,6,Car Oil,3,8.7822723
269,01-06-2010,2010-06-01,2010,6,Shower Gel,4,1.904054
269,01-06-2010,2010-06-01,2010,6,Pasta,3,.69
269,01-06-2010,2010-06-01,2010,6,Chicken Breast,5,12.198936
269,01-06-2010,2010-06-01,2010,6,Chicken Breast,4,10.146042
269,01-06-2010,2010-06-01,2010,6,Semi-Skimmed Milk,5,.91846156
269,01-06-2010,2010-06-01,2010,6,Car MOT Test,4,53.919674
269,01-06-2010,2010-06-01,2010,6,Shower Gel,5,2.7488
269,01-06-2010,2010-06-01,2010,6,Pasta,4,.78263158
269,01-06-2010,2010-06-01,2010,6,Car Oil,5,14.508182
269,01-06-2010,2010-06-01,2010,6,Eggs,1,2.5137501
269,01-06-2010,2010-06-01,2010,6,Beef Mince,3,6.1413045
269,01-06-2010,2010-06-01,2010,6,Pasta,5,1.1767442
269,01-06-2010,2010-06-01,2010,6,Eggs,5,3.055238
269,01-06-2010,2010-06-01,2010,6,Eggs,3,2.9148936
269,01-06-2010,2010-06-01,2010,6,Nursing Home,5,1028.3572
269,01-06-2010,2010-06-01,2010,6,Car MOT Test,2,44.565216
269,01-06-2010,2010-06-01,2010,6,Car Oil,2,7.0430765
269,01-06-2010,2010-06-01,2010,6,Nursing Home,2,573.73309
269,01-06-2010,2010-06-01,2010,6,Semi-Skimmed Milk,4,.88
269,01-06-2010,2010-06-01,2010,6,White Loaf of Bread,3,1.1023077
269,01-06-2010,2010-06-01,2010,6,Car Oil,1,4.074091
269,01-06-2010,2010-06-01,2010,6,Beef Mince,2,5.6598244
269,01-06-2010,2010-06-01,2010,6,Car Oil,4,9.9733334
269,01-06-2010,2010-06-01,2010,6,White Loaf of Bread,4,1.2391666
269,01-06-2010,2010-06-01,2010,6,Chicken Breast,3,8.3257446
269,01-06-2010,2010-06-01,2010,6,Chicken Breast,1,6.0998001
269,01-06-2010,2010-06-01,2010,6,Nursing Home,1,503.81378
270,01-07-2010,2010-07-01,2010,7,Car Oil,2,6.2995238
270,01-07-2010,2010-07-01,2010,7,Chicken Breast,4,10.333508
270,01-07-2010,2010-07-01,2010,7,Shower Gel,2,1.02
270,01-07-2010,2010-07-01,2010,7,Nursing Home,2,578.81287
270,01-07-2010,2010-07-01,2010,7,Shower Gel,5,2.6028125
270,01-07-2010,2010-07-01,2010,7,Pasta,1,.60718751
270,01-07-2010,2010-07-01,2010,7,Pasta,3,.72472727
270,01-07-2010,2010-07-01,2010,7,Pint of Lager,1,2.2058408
270,01-07-2010,2010-07-01,2010,7,Semi-Skimmed Milk,1,.85061407
270,01-07-2010,2010-07-01,2010,7,Car MOT Test,4,54.467926
270,01-07-2010,2010-07-01,2010,7,Car MOT Test,1,36.946625
270,01-07-2010,2010-07-01,2010,7,Pint of Lager,2,2.6318965
270,01-07-2010,2010-07-01,2010,7,Eggs,1,2.4454839
270,01-07-2010,2010-07-01,2010,7,Chicken Breast,5,12.806666
270,01-07-2010,2010-07-01,2010,7,Car MOT Test,3,48.980133
270,01-07-2010,2010-07-01,2010,7,Beef Mince,2,5.5811539
270,01-07-2010,2010-07-01,2010,7,Car Oil,4,9.8599997
270,01-07-2010,2010-07-01,2010,7,Beef Mince,5,8.5813465
270,01-07-2010,2010-07-01,2010,7,Nursing Home,5,1023.3571
270,01-07-2010,2010-07-01,2010,7,Beef Mince,1,4.4703846
270,01-07-2010,2010-07-01,2010,7,Nursing Home,4,769.45929
270,01-07-2010,2010-07-01,2010,7,Pint of Lager,4,3.0244067
270,01-07-2010,2010-07-01,2010,7,Pasta,5,1.1559523
270,01-07-2010,2010-07-01,2010,7,Beef Mince,3,6.0628848
270,01-07-2010,2010-07-01,2010,7,Pint of Lager,3,2.855
270,01-07-2010,2010-07-01,2010,7,Car MOT Test,2,44.574467
270,01-07-2010,2010-07-01,2010,7,Pasta,4,.80138886
270,01-07-2010,2010-07-01,2010,7,White Loaf of Bread,4,1.2177273
270,01-07-2010,2010-07-01,2010,7,Eggs,3,2.9156251
270,01-07-2010,2010-07-01,2010,7,Car Oil,3,8.5430002
270,01-07-2010,2010-07-01,2010,7,Shower Gel,4,1.7075001
270,01-07-2010,2010-07-01,2010,7,Shower Gel,3,1.3935715
270,01-07-2010,2010-07-01,2010,7,Shower Gel,1,.8462069
270,01-07-2010,2010-07-01,2010,7,Chicken Breast,3,8.3717394
270,01-07-2010,2010-07-01,2010,7,Nursing Home,3,665.83966
270,01-07-2010,2010-07-01,2010,7,Pint of Lager,5,3.3087912
270,01-07-2010,2010-07-01,2010,7,Chicken Breast,1,6.0797915
270,01-07-2010,2010-07-01,2010,7,Car Oil,5,14.563636
270,01-07-2010,2010-07-01,2010,7,Chicken Breast,2,7.1386361
270,01-07-2010,2010-07-01,2010,7,White Loaf of Bread,1,.98553574
270,01-07-2010,2010-07-01,2010,7,Semi-Skimmed Milk,5,.91607141
270,01-07-2010,2010-07-01,2010,7,Beef Mince,4,6.6309614
270,01-07-2010,2010-07-01,2010,7,Nursing Home,1,506.61334
270,01-07-2010,2010-07-01,2010,7,Eggs,5,3.0583334
270,01-07-2010,2010-07-01,2010,7,Car Oil,1,4.0078259
270,01-07-2010,2010-07-01,2010,7,Eggs,2,2.8122728
270,01-07-2010,2010-07-01,2010,7,White Loaf of Bread,3,1.0855556
270,01-07-2010,2010-07-01,2010,7,White Loaf of Bread,5,1.4771428
270,01-07-2010,2010-07-01,2010,7,Car MOT Test,5,55.190002
271,01-08-2010,2010-08-01,2010,8,Car MOT Test,2,44.551022
271,01-08-2010,2010-08-01,2010,8,Pint of Lager,4,3.0271795
271,01-08-2010,2010-08-01,2010,8,Semi-Skimmed Milk,5,.91821432
271,01-08-2010,2010-08-01,2010,8,White Loaf of Bread,1,.95636368
271,01-08-2010,2010-08-01,2010,8,Car MOT Test,3,48.962296
271,01-08-2010,2010-08-01,2010,8,Nursing Home,1,507.47601
271,01-08-2010,2010-08-01,2010,8,Shower Gel,3,1.4939131
271,01-08-2010,2010-08-01,2010,8,Beef Mince,2,5.5654998
271,01-08-2010,2010-08-01,2010,8,Pint of Lager,2,2.6300001
271,01-08-2010,2010-08-01,2010,8,Chicken Breast,3,8.5525579
271,01-08-2010,2010-08-01,2010,8,Car MOT Test,4,54.507797
271,01-08-2010,2010-08-01,2010,8,Chicken Breast,5,12.354468
271,01-08-2010,2010-08-01,2010,8,White Loaf of Bread,5,1.4909524
271,01-08-2010,2010-08-01,2010,8,Car MOT Test,1,36.971268
271,01-08-2010,2010-08-01,2010,8,Shower Gel,5,2.6949999
271,01-08-2010,2010-08-01,2010,8,Pasta,5,1.1406667
271,01-08-2010,2010-08-01,2010,8,Nursing Home,5,1025.689
271,01-08-2010,2010-08-01,2010,8,Pint of Lager,3,2.857826
271,01-08-2010,2010-08-01,2010,8,White Loaf of Bread,2,1
271,01-08-2010,2010-08-01,2010,8,Pasta,2,.74289471
271,01-08-2010,2010-08-01,2010,8,Shower Gel,4,1.8523333
271,01-08-2010,2010-08-01,2010,8,Beef Mince,3,6.0847726
271,01-08-2010,2010-08-01,2010,8,Semi-Skimmed Milk,1,.84940171
271,01-08-2010,2010-08-01,2010,8,Pasta,1,.57578945
271,01-08-2010,2010-08-01,2010,8,Car Oil,1,4.1816669
271,01-08-2010,2010-08-01,2010,8,Shower Gel,1,.84267855
271,01-08-2010,2010-08-01,2010,8,Pasta,4,.82714283
271,01-08-2010,2010-08-01,2010,8,Beef Mince,5,8.6061535
271,01-08-2010,2010-08-01,2010,8,Pint of Lager,1,2.2004385
271,01-08-2010,2010-08-01,2010,8,White Loaf of Bread,3,1.085
271,01-08-2010,2010-08-01,2010,8,Car Oil,3,8.6253567
271,01-08-2010,2010-08-01,2010,8,Pint of Lager,5,3.3188765
271,01-08-2010,2010-08-01,2010,8,Car MOT Test,5,55.459999
271,01-08-2010,2010-08-01,2010,8,Beef Mince,1,4.4238462
271,01-08-2010,2010-08-01,2010,8,Nursing Home,4,767.94897
271,01-08-2010,2010-08-01,2010,8,Nursing Home,2,577.25214
271,01-08-2010,2010-08-01,2010,8,Pasta,3,.76999998
271,01-08-2010,2010-08-01,2010,8,Chicken Breast,2,7.3334613
271,01-08-2010,2010-08-01,2010,8,Chicken Breast,4,10.347446
271,01-08-2010,2010-08-01,2010,8,Beef Mince,4,6.6388464
271,01-08-2010,2010-08-01,2010,8,Shower Gel,2,1.3025
271,01-08-2010,2010-08-01,2010,8,Eggs,5,3.090909
271,01-08-2010,2010-08-01,2010,8,Eggs,3,2.9153335
271,01-08-2010,2010-08-01,2010,8,Car Oil,2,6.6695652
271,01-08-2010,2010-08-01,2010,8,Chicken Breast,1,6.1241999
271,01-08-2010,2010-08-01,2010,8,Eggs,1,2.4812903
271,01-08-2010,2010-08-01,2010,8,Eggs,4,3.0155556
271,01-08-2010,2010-08-01,2010,8,Nursing Home,3,666.04517
271,01-08-2010,2010-08-01,2010,8,Car Oil,4,9.9815788
271,01-08-2010,2010-08-01,2010,8,Car Oil,5,14.821304
271,01-08-2010,2010-08-01,2010,8,Eggs,2,2.8145001
271,01-08-2010,2010-08-01,2010,8,White Loaf of Bread,4,1.2242105
272,01-09-2010,2010-09-01,2010,9,Shower Gel,5,2.6021874
272,01-09-2010,2010-09-01,2010,9,Shower Gel,1,.85017544
272,01-09-2010,2010-09-01,2010,9,Nursing Home,2,575.54358
272,01-09-2010,2010-09-01,2010,9,Pasta,4,.83268291
272,01-09-2010,2010-09-01,2010,9,Nursing Home,4,771.43378
272,01-09-2010,2010-09-01,2010,9,Shower Gel,3,1.4551429
272,01-09-2010,2010-09-01,2010,9,Chicken Breast,5,12.272445
272,01-09-2010,2010-09-01,2010,9,Pint of Lager,4,3.0282204
272,01-09-2010,2010-09-01,2010,9,Car MOT Test,3,49.011353
272,01-09-2010,2010-09-01,2010,9,White Loaf of Bread,1,.83566666
272,01-09-2010,2010-09-01,2010,9,Pint of Lager,5,3.310889
272,01-09-2010,2010-09-01,2010,9,Pint of Lager,3,2.837523
272,01-09-2010,2010-09-01,2010,9,Chicken Breast,4,10.126667
272,01-09-2010,2010-09-01,2010,9,Eggs,2,2.8344002
272,01-09-2010,2010-09-01,2010,9,Pint of Lager,2,2.6041052
272,01-09-2010,2010-09-01,2010,9,Car MOT Test,1,36.740257
272,01-09-2010,2010-09-01,2010,9,Eggs,3,2.9200001
272,01-09-2010,2010-09-01,2010,9,Pasta,5,1.1876596
272,01-09-2010,2010-09-01,2010,9,Chicken Breast,3,8.4104252
272,01-09-2010,2010-09-01,2010,9,Car Oil,5,15.152381
272,01-09-2010,2010-09-01,2010,9,Chicken Breast,1,6.0296001
272,01-09-2010,2010-09-01,2010,9,Car MOT Test,2,44.612244
272,01-09-2010,2010-09-01,2010,9,Semi-Skimmed Milk,1,.8539474
272,01-09-2010,2010-09-01,2010,9,Car MOT Test,4,54.526363
272,01-09-2010,2010-09-01,2010,9,Car Oil,1,4.3433332
272,01-09-2010,2010-09-01,2010,9,Car Oil,3,8.7634783
272,01-09-2010,2010-09-01,2010,9,Beef Mince,2,5.6021667
272,01-09-2010,2010-09-01,2010,9,Chicken Breast,2,7.1095557
272,01-09-2010,2010-09-01,2010,9,Nursing Home,3,662.45209
272,01-09-2010,2010-09-01,2010,9,Pasta,1,.72100002
272,01-09-2010,2010-09-01,2010,9,Beef Mince,1,4.523396
272,01-09-2010,2010-09-01,2010,9,Semi-Skimmed Milk,5,.91925925
272,01-09-2010,2010-09-01,2010,9,Nursing Home,1,511.43866
272,01-09-2010,2010-09-01,2010,9,Car Oil,4,10.301052
272,01-09-2010,2010-09-01,2010,9,Eggs,1,2.3870001
272,01-09-2010,2010-09-01,2010,9,Car Oil,2,7.1395235
272,01-09-2010,2010-09-01,2010,9,Beef Mince,5,8.6434612
272,01-09-2010,2010-09-01,2010,9,Nursing Home,5,1029.6176
272,01-09-2010,2010-09-01,2010,9,Pint of Lager,1,2.2111967
272,01-09-2010,2010-09-01,2010,9,Beef Mince,4,6.6477361
272,01-09-2010,2010-09-01,2010,9,White Loaf of Bread,3,1.0879166
272,01-09-2010,2010-09-01,2010,9,White Loaf of Bread,5,1.4917392
272,01-09-2010,2010-09-01,2010,9,Pasta,3,.79352939
272,01-09-2010,2010-09-01,2010,9,Eggs,5,3.0992
272,01-09-2010,2010-09-01,2010,9,Beef Mince,3,6.1253333
272,01-09-2010,2010-09-01,2010,9,Shower Gel,4,1.8335484
272,01-09-2010,2010-09-01,2010,9,White Loaf of Bread,2,.99157894
272,01-09-2010,2010-09-01,2010,9,White Loaf of Bread,4,1.2714286
272,01-09-2010,2010-09-01,2010,9,Shower Gel,2,1.1145455
272,01-09-2010,2010-09-01,2010,9,Car MOT Test,5,55.440002
272,01-09-2010,2010-09-01,2010,9,Eggs,4,3.0177777
273,01-10-2010,2010-10-01,2010,10,Beef Mince,2,5.5846295
273,01-10-2010,2010-10-01,2010,10,Pint of Lager,3,2.8399999
273,01-10-2010,2010-10-01,2010,10,Shower Gel,4,1.8971429
273,01-10-2010,2010-10-01,2010,10,Pint of Lager,2,2.6055207
273,01-10-2010,2010-10-01,2010,10,Pasta,1,.72781956
273,01-10-2010,2010-10-01,2010,10,Chicken Breast,2,7.4364285
273,01-10-2010,2010-10-01,2010,10,Beef Mince,5,8.5505772
273,01-10-2010,2010-10-01,2010,10,Car MOT Test,2,44.604168
273,01-10-2010,2010-10-01,2010,10,Pasta,5,1.2013637
273,01-10-2010,2010-10-01,2010,10,Car Oil,5,14.233912
273,01-10-2010,2010-10-01,2010,10,Nursing Home,3,676.63116
273,01-10-2010,2010-10-01,2010,10,Chicken Breast,5,12.469286
273,01-10-2010,2010-10-01,2010,10,Pint of Lager,1,2.2112069
273,01-10-2010,2010-10-01,2010,10,White Loaf of Bread,4,1.2641666
273,01-10-2010,2010-10-01,2010,10,Car Oil,3,8.609333
273,01-10-2010,2010-10-01,2010,10,Nursing Home,2,588.31378
273,01-10-2010,2010-10-01,2010,10,Shower Gel,1,.85591835
273,01-10-2010,2010-10-01,2010,10,Pasta,4,.82687497
273,01-10-2010,2010-10-01,2010,10,Pint of Lager,4,3.0277965
273,01-10-2010,2010-10-01,2010,10,Chicken Breast,1,6.1563997
273,01-10-2010,2010-10-01,2010,10,Nursing Home,5,1030.8314
273,01-10-2010,2010-10-01,2010,10,Eggs,1,1.9755555
273,01-10-2010,2010-10-01,2010,10,White Loaf of Bread,1,1.071077
273,01-10-2010,2010-10-01,2010,10,Car MOT Test,1,36.669628
273,01-10-2010,2010-10-01,2010,10,Pasta,3,.77999997
273,01-10-2010,2010-10-01,2010,10,Nursing Home,4,777.08643
273,01-10-2010,2010-10-01,2010,10,Pint of Lager,5,3.3147779
273,01-10-2010,2010-10-01,2010,10,Beef Mince,4,6.6375999
273,01-10-2010,2010-10-01,2010,10,Car Oil,1,3.9929166
273,01-10-2010,2010-10-01,2010,10,Chicken Breast,4,9.9843397
273,01-10-2010,2010-10-01,2010,10,Beef Mince,1,4.4853702
273,01-10-2010,2010-10-01,2010,10,Semi-Skimmed Milk,1,.85245615
273,01-10-2010,2010-10-01,2010,10,Beef Mince,3,6.124423
273,01-10-2010,2010-10-01,2010,10,Shower Gel,5,2.7278571
273,01-10-2010,2010-10-01,2010,10,Nursing Home,1,514.64301
273,01-10-2010,2010-10-01,2010,10,Car Oil,2,6.665
273,01-10-2010,2010-10-01,2010,10,Shower Gel,3,1.5550001
273,01-10-2010,2010-10-01,2010,10,Eggs,5,3.1005883
273,01-10-2010,2010-10-01,2010,10,Chicken Breast,3,8.5115786
273,01-10-2010,2010-10-01,2010,10,Car MOT Test,4,54.516052
273,01-10-2010,2010-10-01,2010,10,Shower Gel,2,1.3893334
273,01-10-2010,2010-10-01,2010,10,White Loaf of Bread,5,1.5154545
273,01-10-2010,2010-10-01,2010,10,White Loaf of Bread,3,1.1525
273,01-10-2010,2010-10-01,2010,10,Car MOT Test,3,49.052601
273,01-10-2010,2010-10-01,2010,10,Semi-Skimmed Milk,5,.91607141
273,01-10-2010,2010-10-01,2010,10,Eggs,3,2.9092157
273,01-10-2010,2010-10-01,2010,10,Eggs,2,2.7234616
273,01-10-2010,2010-10-01,2010,10,Car Oil,4,9.9237499
273,01-10-2010,2010-10-01,2010,10,Car MOT Test,5,55.440002
274,01-11-2010,2010-11-01,2010,11,Pint of Lager,5,3.3141053
274,01-11-2010,2010-11-01,2010,11,Eggs,3,2.9200001
274,01-11-2010,2010-11-01,2010,11,Shower Gel,1,.8574
274,01-11-2010,2010-11-01,2010,11,Nursing Home,4,775.29034
274,01-11-2010,2010-11-01,2010,11,Car MOT Test,3,49.052601
274,01-11-2010,2010-11-01,2010,11,Eggs,4,3.0155556
274,01-11-2010,2010-11-01,2010,11,Pint of Lager,2,2.655437
274,01-11-2010,2010-11-01,2010,11,Car MOT Test,4,54.533646
274,01-11-2010,2010-11-01,2010,11,Semi-Skimmed Milk,1,.85250002
274,01-11-2010,2010-11-01,2010,11,Pint of Lager,3,2.8823302
274,01-11-2010,2010-11-01,2010,11,Chicken Breast,2,7.4218516
274,01-11-2010,2010-11-01,2010,11,Car Oil,4,9.9134779
274,01-11-2010,2010-11-01,2010,11,White Loaf of Bread,5,1.5113044
274,01-11-2010,2010-11-01,2010,11,Nursing Home,5,1030.8314
274,01-11-2010,2010-11-01,2010,11,Pasta,1,.73267174
274,01-11-2010,2010-11-01,2010,11,Car MOT Test,1,36.749878
274,01-11-2010,2010-11-01,2010,11,Pint of Lager,4,3.0438948
274,01-11-2010,2010-11-01,2010,11,Nursing Home,1,516.48792
274,01-11-2010,2010-11-01,2010,11,Car Oil,5,14.212173
274,01-11-2010,2010-11-01,2010,11,Shower Gel,5,2.6696775
274,01-11-2010,2010-11-01,2010,11,Car Oil,1,3.9000001
274,01-11-2010,2010-11-01,2010,11,White Loaf of Bread,1,1.0838236
274,01-11-2010,2010-11-01,2010,11,Pint of Lager,1,2.255126
274,01-11-2010,2010-11-01,2010,11,Pasta,4,.82857144
274,01-11-2010,2010-11-01,2010,11,Chicken Breast,1,6.1223912
274,01-11-2010,2010-11-01,2010,11,Beef Mince,5,8.5411768
274,01-11-2010,2010-11-01,2010,11,Shower Gel,4,1.87
274,01-11-2010,2010-11-01,2010,11,Chicken Breast,5,12.639286
274,01-11-2010,2010-11-01,2010,11,Chicken Breast,3,8.4581575
274,01-11-2010,2010-11-01,2010,11,Nursing Home,2,582.97589
274,01-11-2010,2010-11-01,2010,11,Eggs,1,2.4659376
274,01-11-2010,2010-11-01,2010,11,Chicken Breast,4,9.9336739
274,01-11-2010,2010-11-01,2010,11,Car MOT Test,2,44.531914
274,01-11-2010,2010-11-01,2010,11,Beef Mince,1,4.4726925
274,01-11-2010,2010-11-01,2010,11,Nursing Home,3,672.94324
274,01-11-2010,2010-11-01,2010,11,Beef Mince,2,5.5790906
274,01-11-2010,2010-11-01,2010,11,Beef Mince,3,6.0379591
274,01-11-2010,2010-11-01,2010,11,Shower Gel,3,1.5848572
274,01-11-2010,2010-11-01,2010,11,Car Oil,2,6.9891305
274,01-11-2010,2010-11-01,2010,11,Shower Gel,2,1.1852942
274,01-11-2010,2010-11-01,2010,11,Beef Mince,4,6.6175003
274,01-11-2010,2010-11-01,2010,11,Pasta,5,1.2033334
274,01-11-2010,2010-11-01,2010,11,Semi-Skimmed Milk,5,.91481483
274,01-11-2010,2010-11-01,2010,11,Eggs,2,2.836
274,01-11-2010,2010-11-01,2010,11,White Loaf of Bread,4,1.265
274,01-11-2010,2010-11-01,2010,11,Eggs,5,3.0936363
274,01-11-2010,2010-11-01,2010,11,Car MOT Test,5,55.440002
274,01-11-2010,2010-11-01,2010,11,Car Oil,3,8.8199997
274,01-11-2010,2010-11-01,2010,11,Pasta,3,.77999997
274,01-11-2010,2010-11-01,2010,11,White Loaf of Bread,3,1.1525
275,01-12-2010,2010-12-01,2010,12,Semi-Skimmed Milk,1,.85111111
275,01-12-2010,2010-12-01,2010,12,Nursing Home,3,671.32446
275,01-12-2010,2010-12-01,2010,12,Chicken Breast,2,7.3042855
275,01-12-2010,2010-12-01,2010,12,Beef Mince,5,8.6534615
275,01-12-2010,2010-12-01,2010,12,Pasta,5,1.2195122
275,01-12-2010,2010-12-01,2010,12,Car MOT Test,2,44.574467
275,01-12-2010,2010-12-01,2010,12,Nursing Home,1,516.63898
275,01-12-2010,2010-12-01,2010,12,Beef Mince,3,6.1260414
275,01-12-2010,2010-12-01,2010,12,Shower Gel,5,2.6124241
275,01-12-2010,2010-12-01,2010,12,Car MOT Test,4,54.524769
275,01-12-2010,2010-12-01,2010,12,Beef Mince,4,6.6428304
275,01-12-2010,2010-12-01,2010,12,Eggs,1,2.5020587
275,01-12-2010,2010-12-01,2010,12,Pint of Lager,2,2.6559405
275,01-12-2010,2010-12-01,2010,12,Shower Gel,1,.72051281
275,01-12-2010,2010-12-01,2010,12,Pasta,1,.72932333
275,01-12-2010,2010-12-01,2010,12,Nursing Home,5,1028.26
275,01-12-2010,2010-12-01,2010,12,Pint of Lager,1,2.2490518
275,01-12-2010,2010-12-01,2010,12,Beef Mince,2,5.602931
275,01-12-2010,2010-12-01,2010,12,Car MOT Test,3,49.044582
275,01-12-2010,2010-12-01,2010,12,Pint of Lager,3,2.8825233
275,01-12-2010,2010-12-01,2010,12,Pint of Lager,5,3.3318558
275,01-12-2010,2010-12-01,2010,12,Car Oil,3,8.9116669
275,01-12-2010,2010-12-01,2010,12,Car MOT Test,1,36.764286
275,01-12-2010,2010-12-01,2010,12,Chicken Breast,4,10.439555
275,01-12-2010,2010-12-01,2010,12,Pasta,4,.87901962
275,01-12-2010,2010-12-01,2010,12,Eggs,4,3.0155556
275,01-12-2010,2010-12-01,2010,12,Eggs,3,2.9200001
275,01-12-2010,2010-12-01,2010,12,Shower Gel,4,1.9085186
275,01-12-2010,2010-12-01,2010,12,Eggs,5,3.122381
275,01-12-2010,2010-12-01,2010,12,Chicken Breast,5,12.527209
275,01-12-2010,2010-12-01,2010,12,Chicken Breast,1,6.0346665
275,01-12-2010,2010-12-01,2010,12,Chicken Breast,3,8.5669765
275,01-12-2010,2010-12-01,2010,12,White Loaf of Bread,1,1.0864615
275,01-12-2010,2010-12-01,2010,12,Pint of Lager,4,3.040606
275,01-12-2010,2010-12-01,2010,12,Shower Gel,3,1.4684376
275,01-12-2010,2010-12-01,2010,12,Semi-Skimmed Milk,5,.92482758
275,01-12-2010,2010-12-01,2010,12,Beef Mince,1,4.3679247
275,01-12-2010,2010-12-01,2010,12,Nursing Home,4,771.49725
275,01-12-2010,2010-12-01,2010,12,Car Oil,1,3.7652173
275,01-12-2010,2010-12-01,2010,12,Car Oil,2,6.8791304
275,01-12-2010,2010-12-01,2010,12,White Loaf of Bread,3,1.2161539
275,01-12-2010,2010-12-01,2010,12,Shower Gel,2,.99558824
275,01-12-2010,2010-12-01,2010,12,Pasta,3,.77749997
275,01-12-2010,2010-12-01,2010,12,Car Oil,4,10.138696
275,01-12-2010,2010-12-01,2010,12,Car Oil,5,14.780909
275,01-12-2010,2010-12-01,2010,12,White Loaf of Bread,4,1.2853333
275,01-12-2010,2010-12-01,2010,12,Eggs,2,2.8376923
275,01-12-2010,2010-12-01,2010,12,Nursing Home,2,582.50427
275,01-12-2010,2010-12-01,2010,12,White Loaf of Bread,5,1.5095652
275,01-12-2010,2010-12-01,2010,12,Car MOT Test,5,54.880001
