price,item_id,dateStata,dateISO,month,deciles
.99000001,210204,01-03-2008,2008-03-01,3,9
1.09,210204,01-03-2008,2008-03-01,3,9
.74000001,210204,01-03-2008,2008-03-01,3,7
.41,210204,01-03-2008,2008-03-01,3,1
.74000001,210204,01-03-2008,2008-03-01,3,7
.74000001,210204,01-03-2008,2008-03-01,3,7
.44999999,210204,01-03-2008,2008-03-01,3,3
.41,210204,01-03-2008,2008-03-01,3,1
1.09,210204,01-03-2008,2008-03-01,3,9
.67000002,210204,01-03-2008,2008-03-01,3,6
.41,210204,01-03-2008,2008-03-01,3,1
.74000001,210204,01-03-2008,2008-03-01,3,7
.74000001,210204,01-03-2008,2008-03-01,3,7
.49000001,210204,01-03-2008,2008-03-01,3,3
1.03,210204,01-03-2008,2008-03-01,3,9
.99000001,210204,01-03-2008,2008-03-01,3,9
.67000002,210204,01-03-2008,2008-03-01,3,6
.67000002,210204,01-03-2008,2008-03-01,3,6
.54000002,210204,01-03-2008,2008-03-01,3,5
.41,210204,01-03-2008,2008-03-01,3,1
1.29,210204,01-03-2008,2008-03-01,3,10
.41,210204,01-03-2008,2008-03-01,3,1
1.09,210204,01-03-2008,2008-03-01,3,9
.41,210204,01-03-2008,2008-03-01,3,1
.49000001,210204,01-03-2008,2008-03-01,3,3
1.23,210204,01-03-2008,2008-03-01,3,10
.44999999,210204,01-03-2008,2008-03-01,3,3
1.23,210204,01-03-2008,2008-03-01,3,10
.67000002,210204,01-03-2008,2008-03-01,3,6
.44999999,210204,01-03-2008,2008-03-01,3,3
.56,210204,01-03-2008,2008-03-01,3,5
.56999999,210204,01-03-2008,2008-03-01,3,5
.51999998,210204,01-03-2008,2008-03-01,3,4
.99000001,210204,01-03-2008,2008-03-01,3,9
.41,210204,01-03-2008,2008-03-01,3,1
1,210204,01-03-2008,2008-03-01,3,9
.88999999,210204,01-03-2008,2008-03-01,3,8
.79000002,210204,01-03-2008,2008-03-01,3,8
.41,210204,01-03-2008,2008-03-01,3,1
.41,210204,01-03-2008,2008-03-01,3,1
.74000001,210204,01-03-2008,2008-03-01,3,7
.55000001,210204,01-03-2008,2008-03-01,3,5
.88999999,210204,01-03-2008,2008-03-01,3,8
.49000001,210204,01-03-2008,2008-03-01,3,3
.56,210204,01-03-2008,2008-03-01,3,5
.74000001,210204,01-03-2008,2008-03-01,3,7
1.13,210204,01-03-2008,2008-03-01,3,10
.41,210204,01-03-2008,2008-03-01,3,1
.58999997,210204,01-03-2008,2008-03-01,3,6
.88999999,210204,01-03-2008,2008-03-01,3,8
.94999999,210204,01-03-2008,2008-03-01,3,9
.74000001,210204,01-03-2008,2008-03-01,3,7
1.09,210204,01-03-2008,2008-03-01,3,9
.67000002,210204,01-03-2008,2008-03-01,3,6
.41,210204,01-03-2008,2008-03-01,3,1
1.1900001,210204,01-03-2008,2008-03-01,3,10
.49000001,210204,01-03-2008,2008-03-01,3,3
.56999999,210204,01-03-2008,2008-03-01,3,5
1.23,210204,01-03-2008,2008-03-01,3,10
.41,210204,01-03-2008,2008-03-01,3,1
.58999997,210204,01-03-2008,2008-03-01,3,6
.49000001,210204,01-03-2008,2008-03-01,3,3
.69,210204,01-03-2008,2008-03-01,3,7
.77999997,210204,01-03-2008,2008-03-01,3,8
.74000001,210204,01-03-2008,2008-03-01,3,7
.99000001,210204,01-03-2008,2008-03-01,3,9
.49000001,210204,01-03-2008,2008-03-01,3,3
.56999999,210204,01-03-2008,2008-03-01,3,5
1.23,210204,01-03-2008,2008-03-01,3,10
.41,210204,01-03-2008,2008-03-01,3,1
.41,210204,01-03-2008,2008-03-01,3,1
.56,210204,01-03-2008,2008-03-01,3,5
1.09,210204,01-03-2008,2008-03-01,3,9
.41,210204,01-03-2008,2008-03-01,3,1
.41,210204,01-03-2008,2008-03-01,3,1
.41,210204,01-03-2008,2008-03-01,3,1
.56999999,210204,01-03-2008,2008-03-01,3,5
.74000001,210204,01-03-2008,2008-03-01,3,7
.49000001,210204,01-03-2008,2008-03-01,3,3
.74000001,210204,01-03-2008,2008-03-01,3,7
1,210204,01-03-2008,2008-03-01,3,9
.49000001,210204,01-03-2008,2008-03-01,3,3
.74000001,210204,01-03-2008,2008-03-01,3,7
.67000002,210204,01-03-2008,2008-03-01,3,6
.49000001,210204,01-03-2008,2008-03-01,3,3
.74000001,210204,01-03-2008,2008-03-01,3,7
.41,210204,01-03-2008,2008-03-01,3,1
.67000002,210204,01-03-2008,2008-03-01,3,6
.41,210204,01-03-2008,2008-03-01,3,1
.51999998,210204,01-03-2008,2008-03-01,3,4
.41,210204,01-03-2008,2008-03-01,3,1
.49000001,210204,01-03-2008,2008-03-01,3,3
.41,210204,01-03-2008,2008-03-01,3,1
.67000002,210204,01-03-2008,2008-03-01,3,6
.69,210204,01-03-2008,2008-03-01,3,7
.74000001,210204,01-03-2008,2008-03-01,3,7
.67000002,210204,01-03-2008,2008-03-01,3,6
.41,210204,01-03-2008,2008-03-01,3,1
.51999998,210204,01-03-2008,2008-03-01,3,4
.60000002,210204,01-03-2008,2008-03-01,3,6
.49000001,210204,01-03-2008,2008-03-01,3,3
.41,210204,01-03-2008,2008-03-01,3,1
.74000001,210204,01-03-2008,2008-03-01,3,7
1.09,210204,01-03-2008,2008-03-01,3,9
.74000001,210204,01-03-2008,2008-03-01,3,7
1.09,210204,01-03-2008,2008-03-01,3,9
.49000001,210204,01-03-2008,2008-03-01,3,3
.79000002,210204,01-03-2008,2008-03-01,3,8
1.09,210204,01-03-2008,2008-03-01,3,9
.51999998,210204,01-03-2008,2008-03-01,3,4
.56999999,210204,01-03-2008,2008-03-01,3,5
.79000002,210204,01-03-2008,2008-03-01,3,8
.49000001,210204,01-03-2008,2008-03-01,3,3
.67000002,210204,01-03-2008,2008-03-01,3,6
.41,210204,01-03-2008,2008-03-01,3,1
1.23,210204,01-03-2008,2008-03-01,3,10
.49000001,210204,01-03-2008,2008-03-01,3,3
.41,210204,01-03-2008,2008-03-01,3,1
1.25,210204,01-03-2008,2008-03-01,3,10
1.29,210204,01-03-2008,2008-03-01,3,10
.41,210204,01-03-2008,2008-03-01,3,1
.41,210204,01-03-2008,2008-03-01,3,1
.41,210204,01-03-2008,2008-03-01,3,1
.74000001,210204,01-03-2008,2008-03-01,3,7
.49000001,210204,01-03-2008,2008-03-01,3,3
.54000002,210204,01-03-2008,2008-03-01,3,5
1.09,210204,01-03-2008,2008-03-01,3,9
.74000001,210204,01-03-2008,2008-03-01,3,7
.51999998,210204,01-03-2008,2008-03-01,3,4
.58999997,210204,01-03-2008,2008-03-01,3,6
.41,210204,01-03-2008,2008-03-01,3,1
.23,210204,01-03-2008,2008-03-01,3,1
1.09,210204,01-03-2008,2008-03-01,3,9
.68000001,210204,01-03-2008,2008-03-01,3,7
1.09,210204,01-03-2008,2008-03-01,3,9
.67000002,210204,01-03-2008,2008-03-01,3,6
.56999999,210204,01-03-2008,2008-03-01,3,5
.56999999,210204,01-03-2008,2008-03-01,3,5
.41,210204,01-03-2008,2008-03-01,3,1
.56,210204,01-03-2008,2008-03-01,3,5
1.09,210204,01-03-2008,2008-03-01,3,9
.41,210204,01-03-2008,2008-03-01,3,1
.69999999,210204,01-03-2008,2008-03-01,3,7
.56999999,210204,01-03-2008,2008-03-01,3,5
1.29,210204,01-03-2008,2008-03-01,3,10
.56999999,210204,01-03-2008,2008-03-01,3,5
.41,210204,01-03-2008,2008-03-01,3,1
.99000001,210204,01-03-2008,2008-03-01,3,9
.41,210204,01-03-2008,2008-03-01,3,1
.74000001,210204,01-03-2008,2008-03-01,3,7
.41,210204,01-04-2008,2008-04-01,4,1
.72000003,210204,01-04-2008,2008-04-01,4,7
.41,210204,01-04-2008,2008-04-01,4,1
.75999999,210204,01-04-2008,2008-04-01,4,8
.49000001,210204,01-04-2008,2008-04-01,4,5
.41,210204,01-04-2008,2008-04-01,4,1
.72000003,210204,01-04-2008,2008-04-01,4,7
.38,210204,01-04-2008,2008-04-01,4,1
.74000001,210204,01-04-2008,2008-04-01,4,7
1.39,210204,01-04-2008,2008-04-01,4,10
1.23,210204,01-04-2008,2008-04-01,4,10
.55000001,210204,01-04-2008,2008-04-01,4,5
1.29,210204,01-04-2008,2008-04-01,4,10
.41,210204,01-04-2008,2008-04-01,4,1
1.09,210204,01-04-2008,2008-04-01,4,9
1.1900001,210204,01-04-2008,2008-04-01,4,9
1.29,210204,01-04-2008,2008-04-01,4,10
.44999999,210204,01-04-2008,2008-04-01,4,4
.38,210204,01-04-2008,2008-04-01,4,1
.41,210204,01-04-2008,2008-04-01,4,1
.44999999,210204,01-04-2008,2008-04-01,4,4
.34,210204,01-04-2008,2008-04-01,4,1
.41,210204,01-04-2008,2008-04-01,4,1
1.29,210204,01-04-2008,2008-04-01,4,10
.41,210204,01-04-2008,2008-04-01,4,1
.41,210204,01-04-2008,2008-04-01,4,1
.49000001,210204,01-04-2008,2008-04-01,4,5
.79000002,210204,01-04-2008,2008-04-01,4,8
.38,210204,01-04-2008,2008-04-01,4,1
.67000002,210204,01-04-2008,2008-04-01,4,6
.41,210204,01-04-2008,2008-04-01,4,1
.41,210204,01-04-2008,2008-04-01,4,1
.23,210204,01-04-2008,2008-04-01,4,1
.67000002,210204,01-04-2008,2008-04-01,4,6
.38,210204,01-04-2008,2008-04-01,4,1
.49000001,210204,01-04-2008,2008-04-01,4,5
.88999999,210204,01-04-2008,2008-04-01,4,8
1.09,210204,01-04-2008,2008-04-01,4,9
.44999999,210204,01-04-2008,2008-04-01,4,4
.41,210204,01-04-2008,2008-04-01,4,1
.72000003,210204,01-04-2008,2008-04-01,4,7
.41,210204,01-04-2008,2008-04-01,4,1
.72000003,210204,01-04-2008,2008-04-01,4,7
.49000001,210204,01-04-2008,2008-04-01,4,5
.88999999,210204,01-04-2008,2008-04-01,4,8
.5,210204,01-04-2008,2008-04-01,4,5
1.23,210204,01-04-2008,2008-04-01,4,10
.41,210204,01-04-2008,2008-04-01,4,1
1.5,210204,01-04-2008,2008-04-01,4,10
.38,210204,01-04-2008,2008-04-01,4,1
1.1900001,210204,01-04-2008,2008-04-01,4,9
1.5,210204,01-04-2008,2008-04-01,4,10
1.1900001,210204,01-04-2008,2008-04-01,4,9
.44999999,210204,01-04-2008,2008-04-01,4,4
.38,210204,01-04-2008,2008-04-01,4,1
.67000002,210204,01-04-2008,2008-04-01,4,6
.41,210204,01-04-2008,2008-04-01,4,1
.41,210204,01-04-2008,2008-04-01,4,1
.44999999,210204,01-04-2008,2008-04-01,4,4
.41,210204,01-04-2008,2008-04-01,4,1
.51999998,210204,01-04-2008,2008-04-01,4,5
.74000001,210204,01-04-2008,2008-04-01,4,7
.67000002,210204,01-04-2008,2008-04-01,4,6
.43000001,210204,01-04-2008,2008-04-01,4,4
.74000001,210204,01-04-2008,2008-04-01,4,7
.41,210204,01-04-2008,2008-04-01,4,1
.41,210204,01-04-2008,2008-04-01,4,1
1.23,210204,01-04-2008,2008-04-01,4,10
.72000003,210204,01-04-2008,2008-04-01,4,7
1.29,210204,01-04-2008,2008-04-01,4,10
.41,210204,01-04-2008,2008-04-01,4,1
.41,210204,01-04-2008,2008-04-01,4,1
.49000001,210204,01-04-2008,2008-04-01,4,5
1.23,210204,01-04-2008,2008-04-01,4,10
.41,210204,01-04-2008,2008-04-01,4,1
.41,210204,01-04-2008,2008-04-01,4,1
.49000001,210204,01-04-2008,2008-04-01,4,5
1.23,210204,01-04-2008,2008-04-01,4,10
.44999999,210204,01-04-2008,2008-04-01,4,4
.44999999,210204,01-04-2008,2008-04-01,4,4
.38,210204,01-04-2008,2008-04-01,4,1
.49000001,210204,01-04-2008,2008-04-01,4,5
.41,210204,01-04-2008,2008-04-01,4,1
1.1900001,210204,01-04-2008,2008-04-01,4,9
.34,210204,01-04-2008,2008-04-01,4,1
.23,210204,01-04-2008,2008-04-01,4,1
.44999999,210204,01-04-2008,2008-04-01,4,4
.44999999,210204,01-04-2008,2008-04-01,4,4
.41,210204,01-04-2008,2008-04-01,4,1
.41,210204,01-04-2008,2008-04-01,4,1
1.1900001,210204,01-04-2008,2008-04-01,4,9
.41,210204,01-04-2008,2008-04-01,4,1
.41,210204,01-04-2008,2008-04-01,4,1
1.09,210204,01-04-2008,2008-04-01,4,9
.41,210204,01-04-2008,2008-04-01,4,1
.74000001,210204,01-04-2008,2008-04-01,4,7
.41,210204,01-04-2008,2008-04-01,4,1
1.09,210204,01-04-2008,2008-04-01,4,9
.72000003,210204,01-04-2008,2008-04-01,4,7
.41,210204,01-04-2008,2008-04-01,4,1
.74000001,210204,01-04-2008,2008-04-01,4,7
.72000003,210204,01-04-2008,2008-04-01,4,7
.67000002,210204,01-04-2008,2008-04-01,4,6
.44999999,210204,01-04-2008,2008-04-01,4,4
.44999999,210204,01-04-2008,2008-04-01,4,4
1.1900001,210204,01-04-2008,2008-04-01,4,9
.41,210204,01-04-2008,2008-04-01,4,1
.41,210204,01-04-2008,2008-04-01,4,1
.41,210204,01-04-2008,2008-04-01,4,1
.41,210204,01-04-2008,2008-04-01,4,1
.74000001,210204,01-04-2008,2008-04-01,4,7
.67000002,210204,01-04-2008,2008-04-01,4,6
.75999999,210204,01-04-2008,2008-04-01,4,8
.58999997,210204,01-04-2008,2008-04-01,4,6
.67000002,210204,01-04-2008,2008-04-01,4,6
1.1900001,210204,01-04-2008,2008-04-01,4,9
.55000001,210204,01-04-2008,2008-04-01,4,5
.74000001,210204,01-04-2008,2008-04-01,4,7
.44999999,210204,01-04-2008,2008-04-01,4,4
.58999997,210204,01-04-2008,2008-04-01,4,6
1.1900001,210204,01-04-2008,2008-04-01,4,9
.72000003,210204,01-04-2008,2008-04-01,4,7
.44999999,210204,01-04-2008,2008-04-01,4,4
.72000003,210204,01-04-2008,2008-04-01,4,7
.44999999,210204,01-04-2008,2008-04-01,4,4
1.1900001,210204,01-04-2008,2008-04-01,4,9
.74000001,210204,01-04-2008,2008-04-01,4,7
.74000001,210204,01-04-2008,2008-04-01,4,7
.41,210204,01-04-2008,2008-04-01,4,1
.41,210204,01-04-2008,2008-04-01,4,1
.41,210204,01-04-2008,2008-04-01,4,1
.41,210204,01-04-2008,2008-04-01,4,1
.41,210204,01-04-2008,2008-04-01,4,1
.49000001,210204,01-04-2008,2008-04-01,4,5
1.1900001,210204,01-04-2008,2008-04-01,4,9
.34,210204,01-04-2008,2008-04-01,4,1
.38,210204,01-04-2008,2008-04-01,4,1
.58999997,210204,01-04-2008,2008-04-01,4,6
.72000003,210204,01-04-2008,2008-04-01,4,7
.67000002,210204,01-04-2008,2008-04-01,4,6
.49000001,210204,01-04-2008,2008-04-01,4,5
1.25,210204,01-04-2008,2008-04-01,4,10
.49000001,210204,01-04-2008,2008-04-01,4,5
.67000002,210204,01-04-2008,2008-04-01,4,6
1.09,210204,01-04-2008,2008-04-01,4,9
.44999999,210204,01-04-2008,2008-04-01,4,4
.41,210204,01-04-2008,2008-04-01,4,1
1.1900001,210204,01-04-2008,2008-04-01,4,9
1.1900001,210204,01-04-2008,2008-04-01,4,9
1.39,210204,01-04-2008,2008-04-01,4,10
.72000003,210204,01-04-2008,2008-04-01,4,7
.41,210204,01-04-2008,2008-04-01,4,1
.75,210204,01-04-2008,2008-04-01,4,8
.67000002,210204,01-04-2008,2008-04-01,4,6
.74000001,210204,01-04-2008,2008-04-01,4,7
.69,210204,01-04-2008,2008-04-01,4,7
.41,210204,01-04-2008,2008-04-01,4,1
.75999999,210204,01-04-2008,2008-04-01,4,8
.56999999,210204,01-04-2008,2008-04-01,4,6
.41,210204,01-04-2008,2008-04-01,4,1
.88999999,210204,01-04-2008,2008-04-01,4,8
.67000002,210204,01-04-2008,2008-04-01,4,6
1.1900001,210204,01-04-2008,2008-04-01,4,9
.41,210204,01-04-2008,2008-04-01,4,1
.69999999,210204,01-04-2008,2008-04-01,4,7
.41,210204,01-04-2008,2008-04-01,4,1
1.1900001,210204,01-04-2008,2008-04-01,4,9
.88999999,210204,01-04-2008,2008-04-01,4,8
.34,210204,01-04-2008,2008-04-01,4,1
.41,210204,01-04-2008,2008-04-01,4,1
1.03,210204,01-04-2008,2008-04-01,4,9
.41,210204,01-04-2008,2008-04-01,4,1
1.1900001,210204,01-04-2008,2008-04-01,4,9
.67000002,210204,01-04-2008,2008-04-01,4,6
.56999999,210204,01-04-2008,2008-04-01,4,6
.79000002,210204,01-04-2008,2008-04-01,4,8
.38,210204,01-04-2008,2008-04-01,4,1
.74000001,210204,01-04-2008,2008-04-01,4,7
.41,210204,01-04-2008,2008-04-01,4,1
.41,210204,01-04-2008,2008-04-01,4,1
1.1900001,210204,01-04-2008,2008-04-01,4,9
.69999999,210204,01-04-2008,2008-04-01,4,7
.69999999,210204,01-04-2008,2008-04-01,4,7
.44999999,210204,01-04-2008,2008-04-01,4,4
.38,210204,01-04-2008,2008-04-01,4,1
1.09,210204,01-04-2008,2008-04-01,4,9
.88999999,210204,01-04-2008,2008-04-01,4,8
.67000002,210204,01-04-2008,2008-04-01,4,6
.49000001,210204,01-04-2008,2008-04-01,4,5
.74000001,210204,01-04-2008,2008-04-01,4,7
.41,210204,01-04-2008,2008-04-01,4,1
1.23,210204,01-04-2008,2008-04-01,4,10
.67000002,210204,01-04-2008,2008-04-01,4,6
.99000001,210204,01-04-2008,2008-04-01,4,8
.67000002,210204,01-04-2008,2008-04-01,4,6
.43000001,210204,01-04-2008,2008-04-01,4,4
1.1900001,210204,01-04-2008,2008-04-01,4,9
.49000001,210204,01-04-2008,2008-04-01,4,5
1.1900001,210204,01-04-2008,2008-04-01,4,9
.49000001,210204,01-04-2008,2008-04-01,4,5
.99000001,210204,01-04-2008,2008-04-01,4,8
.38,210204,01-04-2008,2008-04-01,4,1
.88999999,210204,01-04-2008,2008-04-01,4,8
.44999999,210204,01-04-2008,2008-04-01,4,4
.41,210204,01-04-2008,2008-04-01,4,1
1.23,210204,01-05-2008,2008-05-01,5,10
.44999999,210204,01-05-2008,2008-05-01,5,3
.67000002,210204,01-05-2008,2008-05-01,5,6
.87,210204,01-05-2008,2008-05-01,5,7
1.29,210204,01-05-2008,2008-05-01,5,10
.41,210204,01-05-2008,2008-05-01,5,1
.56999999,210204,01-05-2008,2008-05-01,5,5
.41,210204,01-05-2008,2008-05-01,5,1
.41,210204,01-05-2008,2008-05-01,5,1
.49000001,210204,01-05-2008,2008-05-01,5,4
.41,210204,01-05-2008,2008-05-01,5,1
.44999999,210204,01-05-2008,2008-05-01,5,3
1.11,210204,01-05-2008,2008-05-01,5,8
.41,210204,01-05-2008,2008-05-01,5,1
1.09,210204,01-05-2008,2008-05-01,5,7
.41,210204,01-05-2008,2008-05-01,5,1
1.11,210204,01-05-2008,2008-05-01,5,8
1.09,210204,01-05-2008,2008-05-01,5,7
.41,210204,01-05-2008,2008-05-01,5,1
.67000002,210204,01-05-2008,2008-05-01,5,6
.41,210204,01-05-2008,2008-05-01,5,1
1.39,210204,01-05-2008,2008-05-01,5,10
.23,210204,01-05-2008,2008-05-01,5,1
.67000002,210204,01-05-2008,2008-05-01,5,6
1.39,210204,01-05-2008,2008-05-01,5,10
.82999998,210204,01-05-2008,2008-05-01,5,7
1.11,210204,01-05-2008,2008-05-01,5,8
.41,210204,01-05-2008,2008-05-01,5,1
1.09,210204,01-05-2008,2008-05-01,5,7
.41,210204,01-05-2008,2008-05-01,5,1
1.09,210204,01-05-2008,2008-05-01,5,7
1.29,210204,01-05-2008,2008-05-01,5,10
1.09,210204,01-05-2008,2008-05-01,5,7
.41,210204,01-05-2008,2008-05-01,5,1
.41,210204,01-05-2008,2008-05-01,5,1
1.5,210204,01-05-2008,2008-05-01,5,10
.44999999,210204,01-05-2008,2008-05-01,5,3
1.23,210204,01-05-2008,2008-05-01,5,10
.67000002,210204,01-05-2008,2008-05-01,5,6
1.11,210204,01-05-2008,2008-05-01,5,8
1.11,210204,01-05-2008,2008-05-01,5,8
.44999999,210204,01-05-2008,2008-05-01,5,3
.77999997,210204,01-05-2008,2008-05-01,5,6
.58999997,210204,01-05-2008,2008-05-01,5,5
.67000002,210204,01-05-2008,2008-05-01,5,6
1.09,210204,01-05-2008,2008-05-01,5,7
.41,210204,01-05-2008,2008-05-01,5,1
1.09,210204,01-05-2008,2008-05-01,5,7
1.11,210204,01-05-2008,2008-05-01,5,8
.41,210204,01-05-2008,2008-05-01,5,1
.81999999,210204,01-05-2008,2008-05-01,5,7
1.09,210204,01-05-2008,2008-05-01,5,7
.88999999,210204,01-05-2008,2008-05-01,5,7
.51999998,210204,01-05-2008,2008-05-01,5,5
1.11,210204,01-05-2008,2008-05-01,5,8
.41,210204,01-05-2008,2008-05-01,5,1
.38,210204,01-05-2008,2008-05-01,5,1
.44999999,210204,01-05-2008,2008-05-01,5,3
1.11,210204,01-05-2008,2008-05-01,5,8
.41,210204,01-05-2008,2008-05-01,5,1
1.11,210204,01-05-2008,2008-05-01,5,8
.67000002,210204,01-05-2008,2008-05-01,5,6
.41,210204,01-05-2008,2008-05-01,5,1
1.23,210204,01-05-2008,2008-05-01,5,10
.41,210204,01-05-2008,2008-05-01,5,1
.99000001,210204,01-05-2008,2008-05-01,5,7
.67000002,210204,01-05-2008,2008-05-01,5,6
1.09,210204,01-05-2008,2008-05-01,5,7
.41,210204,01-05-2008,2008-05-01,5,1
.44999999,210204,01-05-2008,2008-05-01,5,3
.41,210204,01-05-2008,2008-05-01,5,1
.41,210204,01-05-2008,2008-05-01,5,1
.23,210204,01-05-2008,2008-05-01,5,1
.41,210204,01-05-2008,2008-05-01,5,1
.56999999,210204,01-05-2008,2008-05-01,5,5
.41,210204,01-05-2008,2008-05-01,5,1
.41,210204,01-05-2008,2008-05-01,5,1
.67000002,210204,01-05-2008,2008-05-01,5,6
.81999999,210204,01-05-2008,2008-05-01,5,7
1.1900001,210204,01-05-2008,2008-05-01,5,9
1.5,210204,01-05-2008,2008-05-01,5,10
.41,210204,01-05-2008,2008-05-01,5,1
.88999999,210204,01-05-2008,2008-05-01,5,7
.44999999,210204,01-05-2008,2008-05-01,5,3
.41,210204,01-05-2008,2008-05-01,5,1
.41,210204,01-05-2008,2008-05-01,5,1
.49000001,210204,01-05-2008,2008-05-01,5,4
1.11,210204,01-05-2008,2008-05-01,5,8
.55000001,210204,01-05-2008,2008-05-01,5,5
.88999999,210204,01-05-2008,2008-05-01,5,7
.56999999,210204,01-05-2008,2008-05-01,5,5
.55000001,210204,01-05-2008,2008-05-01,5,5
.5,210204,01-05-2008,2008-05-01,5,5
1.09,210204,01-05-2008,2008-05-01,5,7
1.49,210204,01-05-2008,2008-05-01,5,10
.79000002,210204,01-05-2008,2008-05-01,5,7
.56999999,210204,01-05-2008,2008-05-01,5,5
.41,210204,01-05-2008,2008-05-01,5,1
1.11,210204,01-05-2008,2008-05-01,5,8
.49000001,210204,01-05-2008,2008-05-01,5,4
.41,210204,01-05-2008,2008-05-01,5,1
1.09,210204,01-05-2008,2008-05-01,5,7
1.25,210204,01-05-2008,2008-05-01,5,10
.41,210204,01-05-2008,2008-05-01,5,1
.49000001,210204,01-05-2008,2008-05-01,5,4
.44999999,210204,01-05-2008,2008-05-01,5,3
.44999999,210204,01-05-2008,2008-05-01,5,3
1.11,210204,01-05-2008,2008-05-01,5,8
.44999999,210204,01-05-2008,2008-05-01,5,3
.49000001,210204,01-05-2008,2008-05-01,5,4
1.09,210204,01-05-2008,2008-05-01,5,7
.41,210204,01-05-2008,2008-05-01,5,1
.41,210204,01-05-2008,2008-05-01,5,1
1.11,210204,01-05-2008,2008-05-01,5,8
1.11,210204,01-05-2008,2008-05-01,5,8
1.11,210204,01-05-2008,2008-05-01,5,8
1.39,210204,01-05-2008,2008-05-01,5,10
.67000002,210204,01-05-2008,2008-05-01,5,6
.92000002,210204,01-05-2008,2008-05-01,5,7
1.11,210204,01-05-2008,2008-05-01,5,8
.67000002,210204,01-05-2008,2008-05-01,5,6
.49000001,210204,01-05-2008,2008-05-01,5,4
1.23,210204,01-05-2008,2008-05-01,5,10
.79000002,210204,01-05-2008,2008-05-01,5,7
.41,210204,01-05-2008,2008-05-01,5,1
.49000001,210204,01-05-2008,2008-05-01,5,4
1.11,210204,01-05-2008,2008-05-01,5,8
.41,210204,01-05-2008,2008-05-01,5,1
.41,210204,01-05-2008,2008-05-01,5,1
1.11,210204,01-05-2008,2008-05-01,5,8
.67000002,210204,01-05-2008,2008-05-01,5,6
.58999997,210204,01-05-2008,2008-05-01,5,5
.41,210204,01-05-2008,2008-05-01,5,1
.44999999,210204,01-05-2008,2008-05-01,5,3
1.11,210204,01-05-2008,2008-05-01,5,8
.81999999,210204,01-05-2008,2008-05-01,5,7
.49000001,210204,01-05-2008,2008-05-01,5,4
.81999999,210204,01-05-2008,2008-05-01,5,7
.49000001,210204,01-05-2008,2008-05-01,5,4
1.29,210204,01-05-2008,2008-05-01,5,10
.41,210204,01-05-2008,2008-05-01,5,1
.67000002,210204,01-05-2008,2008-05-01,5,6
1.11,210204,01-05-2008,2008-05-01,5,8
.41,210204,01-05-2008,2008-05-01,5,1
.49000001,210204,01-05-2008,2008-05-01,5,4
.41,210204,01-05-2008,2008-05-01,5,1
.67000002,210204,01-05-2008,2008-05-01,5,6
.56999999,210204,01-05-2008,2008-05-01,5,5
.88999999,210204,01-05-2008,2008-05-01,5,7
.99000001,210204,01-05-2008,2008-05-01,5,7
1.11,210204,01-05-2008,2008-05-01,5,8
1.25,210204,01-05-2008,2008-05-01,5,10
.75999999,210204,01-05-2008,2008-05-01,5,6
.51999998,210204,01-05-2008,2008-05-01,5,5
.67000002,210204,01-05-2008,2008-05-01,5,6
1.09,210204,01-05-2008,2008-05-01,5,7
.41,210204,01-05-2008,2008-05-01,5,1
.67000002,210204,01-05-2008,2008-05-01,5,6
1.09,210204,01-05-2008,2008-05-01,5,7
.75999999,210204,01-05-2008,2008-05-01,5,6
1.09,210204,01-05-2008,2008-05-01,5,7
.54000002,210204,01-05-2008,2008-05-01,5,5
.41,210204,01-05-2008,2008-05-01,5,1
.49000001,210204,01-05-2008,2008-05-01,5,4
.41,210204,01-05-2008,2008-05-01,5,1
.56999999,210204,01-05-2008,2008-05-01,5,5
.44999999,210204,01-05-2008,2008-05-01,5,3
1.6900001,210204,01-05-2008,2008-05-01,5,10
1.11,210204,01-05-2008,2008-05-01,5,8
.41,210204,01-05-2008,2008-05-01,5,1
.41,210204,01-05-2008,2008-05-01,5,1
.56999999,210204,01-05-2008,2008-05-01,5,5
.44999999,210204,01-05-2008,2008-05-01,5,3
.44999999,210204,01-05-2008,2008-05-01,5,3
.67000002,210204,01-05-2008,2008-05-01,5,6
.44999999,210204,01-05-2008,2008-05-01,5,3
1.11,210204,01-05-2008,2008-05-01,5,8
1.13,210204,01-05-2008,2008-05-01,5,9
.41,210204,01-05-2008,2008-05-01,5,1
1.25,210204,01-05-2008,2008-05-01,5,10
.58999997,210204,01-05-2008,2008-05-01,5,5
.41,210204,01-05-2008,2008-05-01,5,1
1.29,210204,01-05-2008,2008-05-01,5,10
1.09,210204,01-05-2008,2008-05-01,5,7
.51999998,210204,01-05-2008,2008-05-01,5,5
.69,210204,01-05-2008,2008-05-01,5,6
.41,210204,01-05-2008,2008-05-01,5,1
1.23,210204,01-05-2008,2008-05-01,5,10
.49000001,210204,01-05-2008,2008-05-01,5,4
1.11,210204,01-05-2008,2008-05-01,5,8
.44999999,210204,01-05-2008,2008-05-01,5,3
1.09,210204,01-05-2008,2008-05-01,5,7
.41,210204,01-05-2008,2008-05-01,5,1
.44999999,210204,01-05-2008,2008-05-01,5,3
1.1900001,210204,01-05-2008,2008-05-01,5,9
.75999999,210204,01-05-2008,2008-05-01,5,6
.44999999,210204,01-05-2008,2008-05-01,5,3
1.23,210204,01-05-2008,2008-05-01,5,10
